Temperature [_ C],Humidity [%],Soil moisture,Reference evapotranspiration,Evapotranspiration,Crop Coefficient,Crop Coefficient stage,Nitrogen [mg/kg],Phosphorus [mg/kg],Potassium,Solar Radiation ghi,Wind Speed,Days of planted,pH,Target
31.89,86.68,568.3,294.3015223,565.530953,1.15,2,79.0,71.0,87.0,348.68,3.33,70,5.19,1
22.6101840402549,81.77989002836986,65.76945463158637,534.9155211,199.4230574,1.24,2,66.65280249181717,48.67610484814517,46.531167408590065,1125.6082323954965,0.0,65,0.0,0
24.36,63.46,301.71,245.7661966,849.797806,0.91,2,70.0,41.0,131.0,638.56,3.35,100,6.59,1
16.759051919391787,76.60878717023883,100.0,1006.389557,399.2845325,1.01,2,51.34754575737959,79.90970538512646,124.80804762310055,984.1107178086686,4.162895156380005,100,3.461835729110845,0
28.07,93.54,670.54,996.0278963,226.4851028,1.26,2,106.0,89.0,75.0,502.92,1.33,110,3.93,1
22.12,89.26,369.78,990.1500816,155.5074403,1.13,2,100.0,43.0,49.0,582.97,2.46,70,6.81,1
33.47414335010275,47.38988900233906,0.343270936015756,626.8755156,432.1407049,1.44,3,98.93862096921075,63.87803916366684,177.99415188430766,1044.9448169434127,1.1551261583103956,125,6.15085062716034,0
30.23513590619101,84.70502936083133,100.0,560.5469073,845.1238711,0.81,2,86.23661187152356,13.106619005105635,101.21801417012985,1038.7687914937835,0.8537616521035318,100,3.5230733397547382,0
11.435717388237967,93.36305658793688,100.0,1075.728487,225.5060152,1.23,2,143.2268837806231,2.618287604764731,-4.491711429673238,271.6369382077834,4.005265513493336,70,0.49525350697360393,0
23.56,74.35,135.1,366.1240468,23.95590299,1.4,2,72.0,63.0,58.0,140.68,3.91,94,2.44,1
21.09,64.53,546.59,52.51322832,575.0057825,0.95,3,68.0,103.0,74.0,699.26,2.47,125,4.72,1
15.792581280185269,72.29537758595771,100.0,604.0784959,704.6382853,1.08,2,29.628831065871097,62.68443064841398,12.721709687070728,758.5153919890765,2.6723896806403338,100,5.68505508330993,0
28.38568422230807,97.1892122450829,100.0,1033.462164,763.8952833,0.99,2,59.500877113894774,85.0043511633447,160.0554352840989,212.33136256662044,2.0313660932367568,45,2.2580115131558243,0
31.536493709314158,75.26361497311686,100.0,809.3169546,626.3910555,1.45,2,71.96144409031466,118.7308091154532,114.6301008655865,346.0542302408305,0.8821141960632759,100,4.020101691477918,0
25.48,65.08,167.95,125.0107304,594.27448,1.32,2,114.0,108.0,46.0,316.01,3.02,105,5.77,1
11.86409842852643,86.0596587814396,100.0,978.4927869,754.8460678,1.0,2,34.64814957155979,82.07615722395545,185.96490619452806,0.0,3.0272750114856564,100,0.011546457351599315,0
28.41270126491236,76.98056297244764,100.0,990.4323898,740.1714648,1.33,2,134.59264615088296,125.14057698053959,83.4513793736648,787.0636418699532,5.548431176977613,85,4.540805689773572,0
28.82,87.26,498.03,12.95653886,206.2017815,0.86,2,98.0,107.0,79.0,536.85,2.37,85,5.26,1
32.019998029069725,89.69795135861743,100.0,681.7355821,367.0382977,1.14,2,32.74602049605138,84.67557982282477,124.44279127109031,915.1446386953136,1.9190934557253387,62,3.41360863976888,0
23.22,60.98,613.56,344.6208838,142.5832707,1.4,2,77.0,60.0,41.0,421.29,2.23,62,4.75,1
8.176045098375434,66.27450279045858,100.0,458.4052135,357.0242416,0.84,2,22.988650866847777,78.27215245763946,29.676732451825245,77.07268860666066,0.0,85,2.691235848701257,0
26.0,92.6,284.0,138.3170928,59.93740687,0.433333333,0,106.0,38.0,53.0,171.0,1.08,5,3.52,1
31.31,93.28,269.89,454.1886653,311.5555597,0.83,2,88.0,79.0,112.0,28.75,3.25,62,6.77,1
28.77,83.12,358.64,434.7012715,699.6432221,1.25,2,87.0,78.0,79.0,515.76,2.67,100,4.72,1
15.424237586534076,76.61150205765684,0.0,59.44216025,845.2574473,0.95,2,77.18004046068761,40.68121577488543,132.29993592810388,0.0,5.947389341428996,65,8.894582119518143,0
25.56,73.44,396.69,49.77068204,326.1339058,1.25,2,114.0,99.0,50.0,74.43,3.96,100,5.27,1
22.17,86.16,638.75,792.4596706,531.2133696,0.92,2,62.0,91.0,72.0,11.58,3.63,100,2.76,1
25.417952948301608,87.0066452008348,100.0,442.9933273,291.6500153,1.2,2,111.6175146608366,42.895363176221466,178.03900820494925,463.891197622571,2.356164131016867,85,6.968144492679637,0
21.762828625614297,55.91746676898595,100.0,144.7855127,603.0355177,1.13,2,107.09916479439221,21.17750684483827,56.80267868772782,466.67983115529086,5.404525980739617,94,2.9104762588660034,0
28.908176610401885,75.0629758594989,100.0,35.92290347,15.80607752,0.44,0,140.45186669737356,81.15050443869875,68.71244597615276,155.12435008764191,2.538436587059712,6,0.0,0
24.249786254574502,76.80659760107287,100.0,79.91360437,353.7471242,1.39,2,59.18088829665986,169.88557008389057,138.58779297130235,1359.279920284624,4.32742360750307,105,5.043253060949647,0
19.62,82.63,609.42,77.13978025,734.4330439,1.41,2,75.0,71.0,41.0,334.87,2.83,62,4.13,1
30.04837116797313,40.29773536352551,0.0,916.2894056,138.7449931,1.48,2,150.15764183993699,45.81154636755605,47.37094456703858,709.6293870922541,3.3581196599497707,105,4.374744085662428,0
21.419310756089274,62.588721290115984,100.0,193.3358845,552.7034814,1.35,2,22.100923033037773,94.45677251592036,88.70581892929063,0.0,4.093537002619717,62,8.228750642567427,0
22.15,72.9,144.75,670.2379391,896.3476946,1.43,2,104.0,72.0,97.0,156.49,2.64,105,4.06,1
19.64,84.21,511.66,498.1697834,405.9041978,1.26,3,60.0,95.0,131.0,245.33,2.9,130,6.45,1
27.49,68.47,515.25,493.2748022,767.6035379,1.43,2,78.0,90.0,89.0,247.73,2.48,85,3.12,1
23.90216200766108,100.0,100.0,422.8608603,614.2497975,1.25,2,43.51962641535716,96.9305900038046,64.84924202266092,744.1935236823938,1.525343522751308,62,6.99545679512782,0
27.03,82.99,219.29,736.9123125,743.060264,1.03,2,84.0,74.0,102.0,216.03,3.34,100,4.73,1
26.06,72.47,679.62,900.7780701,360.3656623,1.33,2,96.0,81.0,82.0,271.69,3.08,50,6.28,1
19.2,75.13,290.15,147.4202434,786.3715721,1.16,2,113.0,46.0,80.0,622.86,4.09,85,6.4,1
31.55,71.24,597.18,443.4534365,725.3296644,1.34,2,70.0,42.0,44.0,372.71,1.39,100,2.16,1
36.727744884492964,80.30649410025156,0.0,753.4642556,339.7218606,1.11,2,61.22654761217773,103.67494517922019,-15.394208953360973,928.8932000743457,3.4693110593595353,65,3.6575790038987344,0
27.16423652840372,72.54985280315006,0.0,51.7404953,696.0362617,1.49,2,76.37051311456628,54.16719529861278,-1.1784454595257188,782.0717422770438,0.9253389650818891,62,4.467518321870724,0
30.35,79.97,120.79,750.6407876,252.3094777,0.93,2,91.0,92.0,71.0,82.67,2.94,62,2.52,1
15.310788670580926,61.66102000525298,100.0,929.1491204,303.0345757,0.96,2,72.6685642060757,4.759292407509562,50.89695284339764,811.7162022267784,1.3509699368320638,70,6.391762577856483,0
21.1,90.23,341.84,1007.82052,503.7656794,1.02,2,95.0,67.0,117.0,669.73,1.4,85,5.68,1
20.64747439193263,47.0965117830579,100.0,804.7542525,626.2675578,1.35,2,98.70095515837349,65.06278326573661,1.1719140747383534,280.03875371238126,2.0821992240581984,45,7.223773417614327,0
31.710486952390372,100.0,0.0,57.17675645,474.4933064,1.3,2,99.31760998647835,102.75655610706133,109.14988882547945,1269.2210233533312,3.253191389861267,65,4.774372793933918,0
11.150315566456468,99.66547079408136,100.0,426.3290172,445.3325012,1.31,2,156.98962844753018,50.65764647389174,149.14203737518147,17.593991741599467,3.804622327594319,100,7.919898524467988,0
31.57097048132864,99.92572408816137,100.0,738.3635765,605.6345093,0.87,2,152.60773848300454,46.079789030786834,94.82961170067563,78.90409356120779,0.2902185033603799,85,0.8208157558006999,0
29.49,72.87,455.22,345.4119519,348.9857071,1.45,2,101.0,62.0,110.0,129.72,3.86,45,2.85,1
27.24,89.85,671.63,240.8990527,662.3706984,0.85,3,79.0,75.0,44.0,174.35,2.63,130,2.12,1
29.5,79.1,307.0,557.0902788,233.9779171,0.42,0,105.0,37.0,53.0,622.0,2.09,3,3.51,1
31.551248705708606,66.44559149624095,100.0,778.7717133,358.3303005,1.14,2,107.2975975079595,121.8778890311394,75.04502221902797,0.0,0.8430223840589843,100,4.119674022661231,0
18.505215350261274,55.24332718204499,0.0,902.1608441,270.2144401,1.02,2,119.19400797383608,56.55014418309425,3.41327055778401,1014.316810165649,0.5192367995281668,85,7.9928493269821415,0
22.73,71.03,692.43,759.0572953,140.465624,0.87,2,101.0,50.0,56.0,100.03,3.97,55,4.2,1
19.99,89.36,496.95,203.2632684,340.9676287,1.08,2,90.0,44.0,68.0,504.6,3.62,105,5.58,1
31.431477945578987,81.65363622171769,100.0,862.6628009,497.0076293,0.82,2,72.90174247751129,130.13900075959464,120.6576182616284,328.0062934848496,0.13569017598615196,62,0.14912832237687557,0
23.54,74.29,405.14,520.7157781,429.6416895,1.4,2,68.0,60.0,132.0,578.42,3.83,100,5.66,1
31.15,76.18,134.96,474.0200555,621.3698116,1.49,2,98.0,82.0,48.0,316.91,3.18,110,3.46,1
31.23891073928844,96.21364584358501,100.0,131.2210775,132.0570319,1.26,2,73.85461259374972,15.993521744899184,172.690995914263,830.4669743880866,0.0,100,0.34495177438234004,0
20.27,64.53,124.32,413.1540356,160.2433612,1.47,2,83.0,92.0,117.0,329.13,1.14,100,2.95,1
20.97,81.45,460.03,998.8415837,629.5504982,1.03,2,119.0,91.0,45.0,355.65,3.03,70,6.9,1
29.39,64.03,698.67,1081.901883,324.8074684,0.82,2,113.0,100.0,75.0,176.86,2.63,85,2.74,1
22.127435913934605,87.26658368817681,100.0,751.2234156,255.6611494,1.42,2,107.41519780750491,84.6069011684882,100.36513371474844,0.0,4.947375651689089,100,5.058064805257406,0
27.04,70.05,149.23,646.6253983,588.2733386,1.28,1,65.0,104.0,133.0,544.79,1.23,35,4.57,1
27.0,68.95,141.93,237.291984,289.3858648,1.04,2,91.0,49.0,85.0,667.9,4.15,94,5.14,1
27.033102100318082,58.583669822220074,100.0,53.33236573,103.5447368,1.19,2,144.5531947966524,21.242643302043504,164.66316130340692,463.3781913296471,1.5959401657468004,100,5.430504353572144,0
19.36,69.18,169.54,695.7229251,542.5378299,0.84,2,97.0,48.0,102.0,454.37,3.58,65,5.11,1
31.65,73.69,472.7,876.8786897,655.7321218,1.02,2,102.0,102.0,102.0,667.16,1.96,85,2.84,1
21.93,71.6,355.39,529.9304999,737.214442,1.49,2,102.0,44.0,68.0,270.51,2.48,85,2.14,1
19.13,70.53,228.58,918.9198641,567.851607,1.04,2,114.0,103.0,55.0,6.03,2.25,65,4.43,1
28.3,88.4,232.0,6.926840146,5.125861708,0.74,1,118.0,39.0,55.0,732.0,1.44,25,3.72,1
28.9,85.8,196.0,50.36490259,37.27002792,0.74,1,106.0,39.0,55.0,732.0,1.44,17,3.73,1
21.89,88.61,174.16,247.3499112,308.7087239,1.01,2,114.0,100.0,59.0,131.78,1.63,100,5.83,1
19.995039645010735,77.70672252610808,0.0,339.3892897,332.290436,0.93,2,125.79497800750767,57.44464629932218,84.47422004214049,263.8524605201121,2.7365961635398848,100,0.19739714183554025,0
14.57125798982229,48.107534329141586,100.0,445.1258045,79.67416432,1.3,2,167.6864582803909,65.41587628370135,118.78223120668676,101.99296294393756,4.55871382309113,85,6.322270126467913,0
14.638080994061351,75.91824671929194,100.0,590.3454803,347.4809079,1.19,2,124.26348078001496,47.08101987518364,189.66908357974944,28.078962970894054,1.774316739986621,94,1.467164511357053,0
32.412611628162395,71.4775403016158,100.0,201.1840607,878.5396966,1.08,2,110.52307904228431,74.15224889729166,136.5040277877979,0.0,5.246030740789122,110,0.0,0
19.36,70.42,539.39,817.1746693,200.1437598,1.36,2,73.0,68.0,76.0,162.39,2.78,45,6.83,1
22.75,72.45,426.56,60.66089234,85.72108736,1.39,2,63.0,78.0,105.0,457.14,2.24,105,6.33,1
12.259400535369057,98.90604156804852,0.0,346.2100731,255.1573723,1.14,3,124.45278904311999,35.84233340292318,74.72647235923311,576.014488098599,1.2275547161804594,115,3.3051630383162633,0
27.348944949171333,54.516485056793,100.0,414.8776259,727.0126397,1.16,2,86.13240360689912,99.91845391381536,138.4651083675647,516.7870627136008,2.6751394875324936,85,0.0,0
28.7,77.1,268.0,36.02208094,15.84971561,0.44,0,117.0,42.0,58.0,43.0,1.93,6,3.59,1
29.63,92.73,250.22,180.548433,104.3353358,1.46,2,73.0,92.0,53.0,81.41,2.61,94,3.93,1
23.985654994622163,97.7104182686187,30.859351155711977,522.2780544,341.9886203,1.11,2,79.58633104987628,97.244611152984,64.35934525895938,0.0,4.154019477824521,100,5.404331373435505,0
31.99,67.91,394.86,205.2777956,93.8691123,1.07,2,98.0,95.0,103.0,565.52,1.5,65,5.47,1
33.835399907898505,81.06453536585494,100.0,1058.654792,319.8069701,1.35,3,44.200857085213144,46.374041846627804,180.12582473343622,337.83632168490306,1.1456513116890927,125,1.3850644933089238,0
20.09,93.96,517.76,1018.950724,155.1472337,1.11,2,65.0,50.0,94.0,303.63,3.95,55,6.5,1
40.24541099528278,51.97148679017385,100.0,658.0200371,792.7958444,1.16,2,105.39224151975293,75.87876313706136,155.43037982007002,707.5035694561026,1.7602883959466624,62,7.94989513491111,0
30.23,64.28,681.1,316.1048688,245.222486,1.41,2,101.0,55.0,89.0,675.22,1.81,85,5.02,1
23.32,63.29,699.48,42.75392721,738.8993818,1.1,2,94.0,107.0,129.0,705.07,1.42,100,2.55,1
18.24,93.13,482.1,841.9570743,325.7905202,0.87,2,71.0,45.0,66.0,167.85,2.17,85,2.35,1
28.01,75.55,610.27,849.1666239,648.4885176,0.84,3,62.0,70.0,128.0,688.38,1.48,120,4.31,1
31.42,79.41,145.94,424.7965224,579.3458678,1.33,2,65.0,89.0,50.0,224.6,3.81,65,4.93,1
30.62,77.68,558.73,917.9971678,206.2811164,1.47,2,71.0,49.0,41.0,513.73,2.42,85,4.27,1
42.413426238226606,51.3559039276015,100.0,624.5201172,823.5090917,1.26,2,142.14555900551576,124.17528432853246,83.0258354768861,0.0,4.278461106303178,90,5.087164364814978,0
32.39094868224918,63.83939555240255,63.026611147000324,381.4828513,557.3754916,1.32,2,56.913734477462036,84.90364898040916,67.08094727708894,171.24787627808877,1.2892619446608742,100,5.7232422909485825,0
14.654691269350728,94.23971252710018,100.0,279.6669379,3.584186521,0.99,2,90.4704386865858,160.4147084943449,96.57815400345609,387.39806524548925,5.291442858504034,62,3.6939857824624927,0
30.970255947102885,52.61138554102324,100.0,511.8575805,207.9655589,1.1,2,76.74994401292003,72.93812908317337,122.72364706058032,1036.0452446881363,0.7423874994929522,85,8.415950047457377,0
27.558303030774095,100.0,0.0,415.3712868,740.3424004,1.41,2,61.04306793668841,21.804674836001524,70.00143466016809,217.89030023976488,2.8107563698825593,85,6.790656904872593,0
26.88,74.58,441.43,205.362729,463.5272275,1.24,2,93.0,75.0,130.0,369.19,3.77,62,5.94,1
30.92,74.58,432.45,700.728252,226.9572117,1.23,2,68.0,82.0,122.0,51.4,2.05,70,4.9,1
18.678278929237784,59.5662460467632,100.0,503.8062179,221.6747359,0.44,0,80.2459599636744,14.792309415021329,-33.37861767205496,824.4692773550347,0.0,6,1.109008624352462,0
23.414519668688435,88.82164309404112,0.0,172.8892403,260.1588868,1.47,2,81.0979996110373,39.74550126519688,60.833643734070705,653.7649244707533,5.594051925640523,105,3.224759754276443,0
30.237212454293104,63.93593395620533,100.0,841.4275668,451.1994798,0.86,2,69.93329149625524,96.74182711494235,-15.342927656249785,406.34395554284424,3.499542739590521,100,2.2275589781145055,0
28.94,74.25,344.34,53.00179579,806.4488205,1.03,2,90.0,99.0,58.0,456.97,1.28,65,3.99,1
11.44162088335828,67.00029664850547,100.0,124.4485294,100.9630433,1.05,2,33.86899433226927,59.68811255107315,115.2974490355848,0.0,5.003498222657526,100,3.7000479537383115,0
24.7,68.99,409.61,726.3503097,696.3901606,0.86,2,75.0,106.0,101.0,465.38,1.58,105,5.63,1
28.22,81.71,297.79,687.333346,351.0927593,1.04,2,93.0,96.0,123.0,342.48,1.69,85,2.61,1
31.63,94.81,525.24,532.3795205,317.824644,1.12,2,108.0,82.0,74.0,496.84,1.69,85,4.56,1
12.703537551808008,82.84504647266209,0.0,1028.29563,28.74661103,1.08,2,93.21985726680288,4.748311749658868,72.13805142938068,0.0,4.359517889142563,100,5.62241118286917,0
21.97,63.11,173.28,771.0527427,447.7700612,0.84,2,119.0,102.0,91.0,106.47,1.19,62,4.52,1
26.474506596974074,73.83472865626034,100.0,539.1955522,258.2347682,1.19,2,155.72222873143284,60.188901385875866,99.86664820771628,624.9195830077988,5.255995726443475,100,4.857432848433822,0
21.46,87.32,549.31,37.28181113,332.5925635,1.24,3,119.0,85.0,98.0,699.68,2.67,115,4.09,1
23.051488342573656,69.43856996237548,100.0,1085.729078,341.4653778,1.42,2,104.85644921766281,120.81190250570668,71.95406964245882,0.0,2.2363353895433624,110,1.2593680204460327,0
23.78,69.35,548.61,27.01131632,681.7521534,1.37,2,118.0,54.0,51.0,289.96,2.83,110,6.4,1
28.97013394338248,52.914506115435344,0.0,936.8816926,792.5617402,1.44,2,55.29143333315611,99.30708541164003,78.19644367230855,85.81781938525717,0.8770906175698898,105,4.023515360246084,0
21.11,88.06,427.66,471.2161889,209.0449159,0.97,2,95.0,102.0,73.0,67.89,1.54,94,5.62,1
18.2453161511476,80.33416604435507,100.0,138.0057259,59.80248124,0.433333333,0,107.8157071381114,-6.79043251670867,52.231885803901676,0.0,0.0,5,7.10915572341443,0
23.84,88.81,332.61,104.6062033,278.7807393,0.82,2,87.0,95.0,119.0,638.08,2.55,100,2.09,1
19.96,70.9,547.46,67.23599304,742.5843755,0.94,2,88.0,49.0,45.0,503.16,1.33,85,6.71,1
18.29,90.37,351.82,479.5194392,576.9092942,0.91,2,63.0,48.0,103.0,514.97,2.5,55,6.02,1
21.762868520134585,68.03837291956188,0.0,669.7976834,734.2273966,1.5,2,48.07152886210481,40.252994898517,185.27456098407004,1025.4578494656532,3.162592280704959,100,4.504277121994763,0
29.35,72.62,364.18,724.026201,394.5370464,1.48,2,104.0,57.0,95.0,284.76,1.58,70,3.02,1
25.2,95.0,228.0,158.8520088,73.07192406,0.46,0,44.0,15.0,22.0,217.0,1.32,9,3.66,1
29.21,77.79,396.33,922.7527207,43.11235504,1.5,2,96.0,60.0,123.0,259.4,2.82,85,5.2,1
26.19,93.2,206.07,121.313022,123.751707,0.92,2,75.0,66.0,90.0,14.41,3.93,100,5.42,1
20.06,89.54,283.02,679.0115325,548.2302091,1.35,2,77.0,62.0,46.0,154.49,1.01,90,4.71,1
18.16,61.58,697.07,61.36784456,683.8900366,1.07,2,103.0,82.0,40.0,215.18,2.81,85,6.46,1
38.333976953130204,67.92113048474542,100.0,97.0449986,156.7983861,1.21,2,86.8461180565296,18.43008792341388,20.14316270483461,633.816676980885,5.263494559110168,100,0.0,0
30.64,73.4,184.94,464.5101303,270.3115968,0.93,2,76.0,48.0,113.0,745.91,2.8,85,4.86,1
22.32086851422941,49.19634495294821,100.0,818.705243,243.2927759,0.81,2,132.06793123535815,58.70931156927857,120.17939115259266,1026.1095069863413,3.11684780703228,85,0.9824603402417851,0
35.00031516686563,69.19737142542016,100.0,856.6779087,304.4249522,1.25,2,129.65027267062473,141.1382084601713,-18.597009692227516,295.1346535676116,0.0,65,1.856140519227813,0
25.91148438714852,100.0,0.0,1010.31842,127.0816304,0.81,2,108.2827037017451,50.256810772902156,100.27065722656027,218.21550742253345,5.253717803823529,94,6.398081731631761,0
20.28,80.93,641.37,6.673857899,373.969139,1.17,2,74.0,63.0,94.0,713.53,3.88,62,3.38,1
31.71,87.84,634.51,1039.321857,183.8667996,1.2,2,94.0,43.0,85.0,43.01,1.81,94,2.51,1
24.473800186731946,81.4681865033306,100.0,1070.636935,318.2658084,1.13,2,61.36599537812522,46.56776240306603,133.09611035915327,0.0,2.345139002144338,85,3.2257838649663504,0
20.355654261549706,42.41709452047068,100.0,681.0247155,24.77106895,1.09,2,49.769295446914974,28.73398492689205,88.82710989337399,520.110683004202,0.18887573069634023,85,0.1641730300977895,0
34.30378546635973,91.13014575581033,100.0,493.2748022,767.6035379,1.43,2,33.628538026389805,103.31319245711374,132.7019085590503,763.4624568560648,1.4558708736627874,85,0.16139697603540526,0
26.18,85.74,533.41,860.9784843,459.6258915,1.25,3,106.0,47.0,119.0,86.19,1.39,125,6.33,1
8.956148498040186,87.37696801627192,100.0,716.1045641,353.0772845,1.46,2,58.13342071009011,19.64318190781278,-1.7654236357884656,5.838862207059606,4.160108847569656,105,3.735440010977382,0
29.214263544637546,59.38834461481049,100.0,561.8253237,774.0230291,1.4,2,165.4155980898223,36.85300864837275,62.80268747922552,234.9394305648018,5.7158051233924905,62,5.279613401022887,0
26.835321511890847,79.02136364165762,100.0,203.2632684,340.9676287,1.08,2,82.94594874499585,77.97391689375317,40.55213951209288,0.0,6.21994730039458,105,1.8233613853783628,0
25.31,74.55,498.97,468.9095721,65.97480553,0.86,2,89.0,60.0,139.0,549.09,3.04,85,4.93,1
29.24,90.79,491.95,253.0350479,110.1782697,0.83,2,92.0,85.0,85.0,575.45,2.94,100,6.98,1
28.9,84.8,502.0,1.864018277,1.37316013,0.736666667,1,117.0,42.0,58.0,203.0,1.02,17,3.65,1
23.769502538586913,97.70093400728274,100.0,764.1307572,828.5585589,1.38,2,122.34692344743942,122.73043714561456,112.72896910734161,699.1982771892658,0.5279337976519485,70,6.396099152854067,0
17.11601635668692,37.09922630061763,100.0,307.4737554,341.6559849,1.25,2,149.897213683669,128.50122462048313,28.15774186251548,0.0,3.6474519193909063,94,8.132133260713129,0
19.85,84.45,138.18,7.304136027,537.4861617,1.47,2,72.0,103.0,89.0,732.78,2.54,55,5.03,1
22.18,76.37,637.02,694.289845,771.68744,1.04,2,63.0,87.0,81.0,148.4,2.2,94,3.61,1
29.38,71.77,238.6,870.8385585,440.5833678,0.89,2,106.0,78.0,124.0,680.74,2.76,65,4.04,1
31.57,72.34,473.47,1061.189486,460.385271,1.04,2,77.0,64.0,121.0,705.08,1.1,62,6.7,1
